ImgName,Cluster_Label,Coordinate,Quaternion
22970286_1555395292779869.jpg,3750,[ 500.98962   -390.07294      2.2441247],[-0.44385678  0.36999387 -0.5244026   0.62537795]
22970286_1555395293779869.jpg,1259,[ 501.03342   -390.2486       2.2427347],[-0.4417264   0.37071857 -0.5239478   0.6268367 ]
22970286_1555395294779869.jpg,3482,[ 501.1214    -390.7225       2.2469609],[-0.44246286  0.3708228  -0.52349526  0.6266337 ]
22970286_1555395295779869.jpg,5933,[ 501.3276    -391.20184      2.2455547],[ 0.5602501  -0.46644324  0.4387373  -0.5254142 ]
22970286_1555395296779869.jpg,1164,[ 501.82678   -391.58725      2.2478554],[ 0.68350893 -0.56922966  0.29283997 -0.35076755]
22970286_1555395297779869.jpg,9430,[ 502.4906    -391.85028      2.2487626],[ 0.6900605  -0.57595754  0.28013858 -0.3370635 ]
22970286_1555395298779869.jpg,4682,[ 503.20386   -392.12888      2.2487152],[ 0.699752   -0.5829286   0.26536515 -0.31642175]
22970286_1555395299779869.jpg,7690,[ 503.95303   -392.2471       2.2445948],[ 0.7332863  -0.61238605  0.19250834 -0.22408716]
22970286_1555395300779869.jpg,4435,[ 504.71533   -392.2734       2.2490327],[ 0.73796695 -0.61470145  0.17615144 -0.21567932]
22970286_1555395301779869.jpg,6753,[ 505.5078   -392.2881      2.251416],[ 0.74273294 -0.6185681   0.16363204 -0.19734682]
22970286_1555395302779869.jpg,9026,[ 506.21936  -392.09097     2.256337],[ 0.76777166 -0.6397154   0.02255715 -0.02796578]
22970286_1555395303779869.jpg,2238,[ 506.7603   -391.60583     2.264223],[ 0.75123936 -0.6277763  -0.1321197   0.1551795 ]
22970286_1555395304779869.jpg,4372,[ 507.00555   -390.92093      2.2612472],[ 0.698821   -0.58822155 -0.260308    0.3128647 ]
22970286_1555395305779869.jpg,4670,[ 507.1472    -390.20114      2.2600257],[ 0.6962871  -0.58519375 -0.2657291   0.31956318]
22970286_1555395306779869.jpg,4807,[ 507.2779    -389.49048      2.2581625],[ 0.6945133  -0.58276546 -0.2700692   0.32418865]
22970286_1555395307779869.jpg,2676,[ 507.39886   -388.7806       2.2548983],[ 0.69423175 -0.5820668  -0.2716656   0.32471272]
22970286_1555395308779869.jpg,1700,[ 507.47232   -388.0879       2.2552817],[ 0.66416544 -0.5585466  -0.3173435   0.38236517]
22970286_1555395309779869.jpg,9004,[ 507.43478   -387.39807      2.2531714],[ 0.6532875  -0.54872966 -0.3345424   0.40024075]
22970286_1555395310779869.jpg,3394,[ 507.38184   -386.71027      2.2492619],[ 0.64474887 -0.54324716 -0.34487543  0.41260442]
22970286_1555395311779869.jpg,2938,[ 507.20148   -386.0763       2.2460485],[ 0.5796912  -0.4875266  -0.4186353   0.50101936]
22970286_1555395312779869.jpg,7148,[ 506.8642    -385.62994      2.2441018],[ 0.48221684 -0.40636083 -0.49827     0.5950334 ]
22970286_1555395313779869.jpg,2396,[ 506.52005   -385.24374      2.2441685],[ 0.479934   -0.39959672 -0.50116795  0.599013  ]
22970286_1555395314779869.jpg,3673,[ 506.07635  -384.84528     2.242681],[ 0.402054   -0.33839744 -0.5433204   0.6547081 ]
22970286_1555395315779869.jpg,3196,[ 505.591    -384.62036     2.243626],[ 0.31349656 -0.26561302 -0.5830022   0.7009123 ]
22970286_1555395316779869.jpg,7319,[ 505.05685   -384.56537      2.2471273],[ 0.22172086 -0.18789345 -0.6129496   0.73473036]
22970286_1555395317779869.jpg,3977,[ 504.4692    -384.53442      2.2439072],[ 0.21630651 -0.18540625 -0.6147922   0.7354363 ]
22970286_1555395318779869.jpg,2730,[ 503.8828    -384.51398      2.2422287],[ 0.20969823 -0.1768676  -0.61648095  0.738035  ]
22970286_1555395319779869.jpg,7985,[ 503.32483   -384.511        2.2456844],[ 0.20361431 -0.16864748 -0.61833787  0.74010646]
22970286_1555395320779869.jpg,4678,[ 502.76013   -384.51544      2.2471702],[ 0.1986767  -0.16591951 -0.61922914  0.74131876]
22970286_1555395321779869.jpg,503,[ 502.23477   -384.52         2.2496212],[ 0.19177257 -0.15951052 -0.620784    0.74324083]
22970286_1555395322779869.jpg,2811,[ 501.96887   -384.53577      2.2501962],[ 0.18979697 -0.15901847 -0.621485    0.74326754]
22970286_1555395323779869.jpg,2811,[ 501.84805  -384.53537     2.254694],[ 0.18930987 -0.15506694 -0.62269473  0.7432142 ]
22970286_1555395324779869.jpg,295,[ 501.55807  -384.54794     2.253013],[ 0.17066379 -0.1423466  -0.6258973   0.747572  ]
22970286_1555395325779869.jpg,5264,[ 501.3779    -384.6191       2.2516677],[ 0.03086457 -0.02683779 -0.642554    0.76514804]
22970286_1555395326779869.jpg,5264,[ 501.34833   -384.634        2.2518737],[ 0.02647759 -0.02519845 -0.64228827  0.7655911 ]
22970286_1555395327779869.jpg,5264,[ 501.3509    -384.63553      2.2522233],[ 0.02480052 -0.02389809 -0.6423337   0.76565087]
22970286_1555395328779869.jpg,5264,[ 501.34808   -384.63565      2.2519724],[ 0.02645821 -0.02516973 -0.6422541   0.76562136]
22970286_1555395329779869.jpg,5264,[ 501.35037   -384.62802      2.2521327],[ 0.02552892 -0.02430051 -0.64229006  0.76565087]
22970286_1555395330779869.jpg,1630,[ 501.25095  -384.68924     2.252461],[ 0.01851336 -0.01796993 -0.6424464   0.7658962 ]
22970286_1555395331779869.jpg,3440,[ 500.95584   -384.8531       2.2528992],[ 0.01389826 -0.01326757 -0.6425272   0.7660219 ]
22970286_1555395332779869.jpg,326,[ 500.78323   -385.04932      2.2525902],[-0.1894961   0.15834129 -0.6221058   0.74296945]
22970286_1555395333779869.jpg,849,[ 500.63458   -385.39636      2.2507763],[-0.28790075  0.23868465 -0.5951508   0.7112934 ]
22970286_1555395334779869.jpg,1715,[ 500.54614   -385.84198      2.2513695],[-0.31078124  0.2619775  -0.5862862   0.7007505 ]
22970286_1555395335779869.jpg,7053,[ 500.44482   -386.35464      2.2531772],[-0.31701034  0.2652255  -0.5846056   0.6981377 ]
22970286_1555395336779869.jpg,2577,[ 500.34384  -386.88336     2.250258],[-0.35889995  0.29903477 -0.56707364  0.6783778 ]
22970286_1555395337779869.jpg,9581,[ 500.36783   -387.28967      2.2541547],[-0.39430213  0.32989728 -0.54928523  0.6587711 ]
22970286_1555395338779869.jpg,9581,[ 500.37173   -387.3068       2.2532606],[-0.39264536  0.32941183 -0.54998535  0.6594191 ]
22970286_1555395339779869.jpg,9581,[ 500.3643    -387.3015       2.2531571],[-0.36939067  0.30961725 -0.56119806  0.6728629 ]
22970286_1555395340779869.jpg,1387,[ 500.2764    -387.36514      2.2511775],[-0.04803272  0.04001449 -0.64038414  0.76550627]
22970286_1555395341779869.jpg,9869,[ 500.1743    -387.34177      2.2506487],[ 0.24863794 -0.20997772 -0.6067215   0.72524303]
22970286_1555395342779869.jpg,9869,[ 500.09674   -387.32922      2.2514112],[ 0.25660622 -0.2166022  -0.6040805   0.7227195 ]
22970286_1555395343779869.jpg,838,[ 499.99692   -387.3059       2.2503345],[ 0.2659064  -0.22433893 -0.6004598   0.7200096 ]
22970286_1555395344779869.jpg,1558,[ 499.823     -387.2629       2.2507503],[ 0.27546057 -0.22852501 -0.5994515   0.71593   ]
22970286_1555395345779869.jpg,5392,[ 498.97165   -387.0867       2.2509434],[ 0.27774784 -0.2331209  -0.59733325  0.7153347 ]
22970286_1555395346779869.jpg,1339,[ 498.07428   -386.89056      2.2521937],[ 0.280535   -0.23520318 -0.59813815  0.7128887 ]
22970286_1555395347779869.jpg,4692,[ 497.16364   -386.7645       2.2536402],[ 0.23906274 -0.19997698 -0.61026263  0.7283116 ]
22970286_1555395348779869.jpg,9013,[ 496.23523   -386.6727       2.2553067],[ 0.23739865 -0.19810489 -0.61055726  0.72912014]
22970286_1555395349779869.jpg,9286,[ 495.32022  -386.59567     2.255385],[ 0.22951648 -0.19264008 -0.6131628   0.7309195 ]
22970286_1555395350779869.jpg,2562,[ 494.4022   -386.52667     2.255994],[ 0.2264834  -0.19002536 -0.613377    0.732369  ]
22970286_1555395351779869.jpg,9407,[ 493.48364   -386.46875      2.2563353],[ 0.22308935 -0.18687029 -0.613898    0.7337847 ]
22970286_1555395352779869.jpg,702,[ 492.56772   -386.41443      2.2559996],[ 0.21870543 -0.18231325 -0.61492574  0.7353884 ]
22970286_1555395353779869.jpg,8616,[ 491.66266  -386.37787     2.257523],[ 0.21517493 -0.1793098  -0.61636466  0.7359635 ]
22970286_1555395354779869.jpg,6298,[ 490.7341    -386.3509       2.2580032],[ 0.21239606 -0.17761204 -0.6167362   0.73687065]
22970286_1555395355779869.jpg,9252,[ 489.80182  -386.33524     2.257391],[ 0.20732044 -0.17404327 -0.61778426  0.7382884 ]
22970286_1555395356779869.jpg,2897,[ 488.87665   -386.3251       2.2558794],[ 0.20075114 -0.16842893 -0.6190964   0.74030423]
22970286_1555395357779869.jpg,5454,[ 487.95364 -386.32715    2.25883],[ 0.19917156 -0.16546626 -0.6198193   0.74079394]
22970286_1555395358779869.jpg,2762,[ 487.00983  -386.30832     2.258702],[ 0.21777983 -0.17928503 -0.61551464  0.73591477]
22970286_1555395359779869.jpg,7969,[ 486.09518   -386.26343      2.2611718],[ 0.21974184 -0.18405266 -0.6146509   0.7348758 ]
22970286_1555395360779869.jpg,832,[ 485.16522   -386.2199       2.2607327],[ 0.21996953 -0.18529968 -0.61529917  0.7339512 ]
22970286_1555395361779869.jpg,8818,[ 484.24283   -386.18845      2.2608051],[ 0.20748812 -0.17388332 -0.61820567  0.7379262 ]
22970286_1555395362779869.jpg,8676,[ 483.3131    -386.17975      2.2611248],[ 0.20191425 -0.1690847  -0.6192223   0.7397329 ]
22970286_1555395363779869.jpg,581,[ 482.39005   -386.18033      2.2598524],[ 0.19687836 -0.16538055 -0.6196498   0.74156743]
22970286_1555395364779869.jpg,1790,[ 481.46304   -386.20355      2.2660964],[ 0.19169143 -0.15998267 -0.6200269   0.74379206]
22970286_1555395365779869.jpg,8756,[ 480.54562   -386.24005      2.2675135],[ 0.17710078 -0.14647205 -0.6230156   0.747685  ]
22970286_1555395366779869.jpg,5972,[ 479.6331    -386.34476      2.2688184],[ 0.1563041  -0.13131243 -0.6274026   0.7514599 ]
22970286_1555395367779869.jpg,4642,[ 478.71768   -386.45703      2.2694805],[ 0.1544814  -0.12441303 -0.62755406  0.75288296]
22970286_1555395368779869.jpg,619,[ 477.79053   -386.5558       2.2745972],[ 0.17929605 -0.14994712 -0.62369984  0.74590033]
22970286_1555395369779869.jpg,5510,[ 476.83673   -386.43506      2.2776768],[ 0.3051613  -0.25486636 -0.5883204   0.7041298 ]
22970286_1555395370779869.jpg,4625,[ 475.984    -385.9813      2.276249],[ 0.4227474  -0.3525034  -0.5355708   0.64046067]
22970286_1555395371779869.jpg,1104,[ 475.60086   -385.58875      2.2748373],[ 0.5284765  -0.44293857 -0.4642716   0.5558506 ]
22970286_1555395372779869.jpg,4646,[ 475.49606   -385.1145       2.2724037],[ 0.66109157 -0.5556399  -0.3236361   0.38662887]
22970286_1555395373779869.jpg,632,[ 475.75403   -384.50064      2.2710218],[ 0.75445765 -0.634354   -0.10918173  0.12832764]
22970286_1555395374779869.jpg,6894,[ 476.37213 -384.2408     2.27238],[ 0.7426354  -0.6250731   0.15305364 -0.18533981]
22970286_1555395375779869.jpg,9504,[ 477.24265  -384.58054     2.273006],[ 0.6413974  -0.5395565   0.34955853 -0.4186848 ]
22970286_1555395376779869.jpg,3892,[ 477.973     -385.16125      2.2718427],[ 0.63270175 -0.53237116  0.35997152 -0.43207636]
22970286_1555395377779869.jpg,8691,[ 478.73572   -385.6417       2.2705956],[ 0.6679122  -0.5609879   0.31488577 -0.37420955]
22970286_1555395378779869.jpg,8509,[ 479.55673   -386.06012      2.2677476],[ 0.678193   -0.5682497   0.29928997 -0.35717228]
22970286_1555395379779869.jpg,9120,[ 480.39267  -386.43723     2.267453],[ 0.68415433 -0.5740422   0.28966126 -0.34424525]
22970286_1555395380779869.jpg,8636,[ 481.26825   -386.65375      2.2658608],[ 0.7191768  -0.6033891   0.22195199 -0.26352155]
22970286_1555395381779869.jpg,7226,[ 482.17093   -386.80484      2.2651355],[ 0.7212719  -0.60502046  0.2157168  -0.25919753]
22970286_1555395382779869.jpg,6599,[ 483.0803    -386.9447       2.2623105],[ 0.72329164 -0.6057731   0.21139638 -0.25534248]
22970286_1555395383779869.jpg,9785,[ 484.00647  -387.1955      2.264963],[ 0.6700878  -0.5650992   0.30821952 -0.36965662]
22970286_1555395384779869.jpg,4450,[ 484.7753   -387.75604     2.264845],[ 0.628905   -0.5280969   0.36543897 -0.4382311 ]
22970286_1555395385779869.jpg,4141,[ 485.33014  -388.52942     2.270906],[-0.5148854   0.43391946 -0.4734961   0.5678102 ]
22970286_1555395386779869.jpg,4511,[ 485.7173    -389.3788       2.2746427],[-0.51351225  0.43011042 -0.47477576  0.57087487]
22970286_1555395387779869.jpg,8883,[ 486.09338   -390.2129       2.2760246],[-0.5131631   0.42895275 -0.47698545  0.57021755]
22970286_1555395388779869.jpg,5797,[ 486.48694   -391.0567       2.2733266],[-0.5256571   0.43846655 -0.4691077   0.5580051 ]
22970286_1555395389779869.jpg,837,[ 487.01035   -391.78186      2.2723138],[ 0.60223734 -0.50112695  0.39966652 -0.47586623]
22970286_1555395390779869.jpg,8532,[ 487.73434   -392.26004      2.2710218],[ 0.6881372  -0.57469577  0.28522512 -0.33887845]
22970286_1555395391779869.jpg,8788,[ 488.60168   -392.4306       2.2717714],[ 0.73152906 -0.61170006  0.1944264  -0.22997098]
22970286_1555395392779869.jpg,3286,[ 489.4746   -392.33368     2.270681],[ 0.76133657 -0.6369311   0.0792116  -0.09171056]
22970286_1555395393779869.jpg,2925,[ 490.19684   -391.85846      2.2696068],[ 0.75992346 -0.6336132  -0.09106875  0.11294734]
22970286_1555395394779869.jpg,1595,[ 490.6525    -391.09552      2.2683558],[ 0.73532814 -0.61520934 -0.18127513  0.21897335]
22970286_1555395395779869.jpg,4482,[ 491.0364    -390.25266      2.2693243],[ 0.7303082  -0.61135316 -0.19543043  0.2338892 ]
22970286_1555395396779869.jpg,5732,[ 491.40317   -389.40848      2.2679691],[ 0.72845197 -0.6097369  -0.20049076  0.23954558]
22970286_1555395397779869.jpg,2192,[ 491.76163   -388.5476       2.2661278],[ 0.7271163  -0.60846287 -0.20225835  0.24528831]
22970286_1555395398779869.jpg,5686,[ 492.11276   -387.6918       2.2640827],[ 0.7264459  -0.60750777 -0.20572528  0.24675435]
22970286_1555395399779869.jpg,3916,[ 492.48544   -386.87015      2.2593544],[ 0.7405972  -0.61913633 -0.16735676  0.20044377]
22970286_1555395400779869.jpg,4557,[ 493.12564   -386.16492      2.2579086],[ 0.764931   -0.641802   -0.03664951  0.04034283]
22970286_1555395401779869.jpg,7963,[ 494.00836   -385.7872       2.2578933],[ 0.7581448  -0.6340378   0.09716332 -0.11735363]
22970286_1555395402779869.jpg,4945,[ 494.9435    -385.67587      2.2583494],[ 0.75008535 -0.62646204  0.13607766 -0.16248135]
22970286_1555395403779869.jpg,622,[ 495.87378   -385.63098      2.2577202],[ 0.7440836  -0.6212072   0.157941   -0.18840359]
22970286_1555395404779869.jpg,821,[ 496.76517   -385.60626      2.2619562],[ 0.74164915 -0.6209414   0.16284578 -0.19460113]
22970286_1555395405779869.jpg,9962,[ 497.5906    -385.63818      2.2555723],[ 0.7261407  -0.60752684  0.20668693 -0.24680223]
22970286_1555395406779869.jpg,7951,[ 498.37183  -385.85425     2.256882],[ 0.69051236 -0.5774746   0.27933323 -0.33419862]
22970286_1555395407779869.jpg,3577,[ 499.1765    -386.3103       2.2534258],[ 0.6405978  -0.5353112   0.35307664 -0.4223899 ]
22970286_1555395408779869.jpg,8239,[ 499.8642    -386.95596      2.2525947],[ 0.5921157  -0.49640405  0.40707344 -0.48710698]
22970286_1555395409779869.jpg,4959,[ 500.42606  -387.61432     2.254022],[ 0.577563   -0.48331276  0.42079362 -0.5057297 ]
22970286_1555395410779869.jpg,911,[ 500.88065 -388.30563    2.24887],[-0.5350964   0.44758314 -0.46117434  0.54832417]
22970286_1555395411779869.jpg,2706,[ 501.14914   -389.1805       2.2462687],[-0.42892244  0.3601214  -0.531912    0.6351438 ]
22970286_1555395412779869.jpg,5470,[ 501.1402   -390.10968     2.247274],[-0.34221616  0.28789964 -0.57339853  0.6864518 ]
22970286_1555395413779869.jpg,3779,[ 501.02798   -391.02872      2.2493968],[-0.34288093  0.28582057 -0.57473767  0.6858687 ]
22970286_1555395414779869.jpg,4174,[ 500.97226   -391.68216      2.2498693],[-0.35781083  0.29915935 -0.5683209   0.67785436]
22970286_1555395415779869.jpg,672,[ 500.9647   -392.38602     2.248365],[-0.37998766  0.3188299  -0.5581582   0.6651438 ]
22970286_1555395416779869.jpg,1453,[ 500.9551   -393.2571      2.245252],[-0.3837682  0.3185806 -0.557614   0.6635473]
22970286_1555395417779869.jpg,2380,[ 500.96603   -393.9771       2.2435923],[-0.3827149   0.32067138 -0.5560066   0.66449666]
22970286_1555395418779869.jpg,734,[ 500.9793    -394.86304      2.2419722],[-0.38761997  0.32336643 -0.5548638   0.661295  ]
22970286_1555395419779869.jpg,7762,[ 500.99478  -395.74844     2.243902],[-0.38617837  0.3238446  -0.55475897  0.661992  ]
22970286_1555395420779869.jpg,9482,[ 501.0132    -396.58307      2.2423632],[-0.39033687  0.32508078 -0.55405706  0.6595304 ]
22970286_1555395421779869.jpg,2044,[ 501.0341    -397.2856       2.2421386],[-0.39283973  0.3292495  -0.5507718   0.6587277 ]
22970286_1555395422779869.jpg,3274,[ 501.06134 -398.11697    2.24264],[-0.39456508  0.32817987 -0.55170214  0.65745044]
22970286_1555395423779869.jpg,4552,[ 501.1035    -399.02966      2.2390776],[-0.39596662  0.32999805 -0.5505335   0.65667695]
22970286_1555395424779869.jpg,6206,[ 501.1156    -399.7516       2.2380433],[-0.3668223   0.30825314 -0.5640981   0.6724691 ]
22970286_1555395425779869.jpg,563,[ 501.07562   -400.4955       2.2373896],[-0.36451805  0.30472645 -0.5659388   0.6737817 ]
22970286_1555395426779869.jpg,275,[ 501.06622   -400.764        2.2373495],[-0.36084548  0.30675974 -0.5644468   0.67608345]
22970286_1555395427779869.jpg,4522,[ 501.0399    -401.2284       2.2367182],[-0.36139813  0.306066   -0.5650448   0.6756029 ]
22970286_1555395428779869.jpg,6403,[ 500.98984   -402.1067       2.2389855],[-0.36196598  0.30584976 -0.56605005  0.6745546 ]
22970286_1555395429779869.jpg,4535,[ 500.94305   -403.0336       2.2397234],[-0.36342016  0.30469647 -0.5668524   0.6736202 ]
22970286_1555395430779869.jpg,8960,[ 500.91177   -403.95523      2.2360868],[-0.37038612  0.3094672  -0.5631234   0.67077285]
22970286_1555395431779869.jpg,3915,[ 500.89444   -404.88422      2.2367156],[-0.376224    0.31429133 -0.55943227  0.6683652 ]
22970286_1555395432779869.jpg,5332,[ 500.89655   -405.79294      2.2381194],[-0.38094762  0.3187243  -0.55711246  0.665522  ]
22970286_1555395433779869.jpg,6270,[ 500.89734   -406.7226       2.2388182],[-0.38538525  0.32260096 -0.55524486  0.66265374]
22970286_1555395434779869.jpg,7107,[ 500.90802  -407.64658     2.237996],[-0.38463125  0.32228178 -0.55587816  0.66271615]
22970286_1555395435779869.jpg,6049,[ 500.92294   -408.5708       2.2375739],[-0.38919583  0.32540667 -0.5536614   0.6603758 ]
22970286_1555395436779869.jpg,8014,[ 500.94104  -409.46475     2.238733],[-0.39163074  0.325524   -0.55307376  0.6593701 ]
22970286_1555395437779869.jpg,3223,[ 501.00262   -410.14044      2.2437317],[-0.41675237  0.3502693  -0.5387643   0.6429323 ]
22970286_1555395438779869.jpg,2276,[ 501.06543   -410.67294      2.2423875],[-0.4194292   0.3521526  -0.5371931   0.64147586]
22970286_1555395439779869.jpg,3569,[ 501.09573   -410.91904      2.2430305],[-0.4200914   0.35383913 -0.53591675  0.641182  ]
22970286_1555395440779869.jpg,857,[ 501.12033   -411.0925       2.2461298],[-0.42072156  0.35373396 -0.5363183   0.6404907 ]
22970286_1555395441779869.jpg,2258,[ 501.16537   -411.29712      2.2436914],[-0.502603    0.4166444  -0.48756063  0.57972604]
22970286_1555395442779869.jpg,2258,[ 501.21622   -411.27048      2.2414966],[ 0.66879183 -0.5580479   0.31502452 -0.37690794]
22970286_1555395443779869.jpg,2258,[ 501.3297    -411.27893      2.2405667],[ 0.71591544 -0.5985017   0.22812855 -0.27788174]
22970286_1555395444779869.jpg,6714,[ 501.81253   -411.36588      2.2428424],[ 0.7210296  -0.60113454  0.22084418 -0.26454014]
22970286_1555395445779869.jpg,2330,[ 502.11868   -411.4166       2.2435071],[ 0.72997594 -0.60965806  0.19632706 -0.23855355]
22970286_1555395446779869.jpg,9041,[ 502.59726   -411.39493      2.2402022],[ 0.7501306  -0.62622505  0.13536826 -0.16377328]
22970286_1555395447779869.jpg,4423,[ 503.43356   -411.24545      2.2428637],[ 0.7584805  -0.6335315   0.09817006 -0.11708032]
22970286_1555395448779869.jpg,7878,[ 504.3309    -411.039        2.2404673],[ 0.75541496 -0.6324007   0.10942037 -0.13207863]
22970286_1555395449779869.jpg,4924,[ 505.2512    -410.91296      2.2385774],[ 0.7508799  -0.62843883  0.12998067 -0.15604205]
22970286_1555395450779869.jpg,971,[ 506.17966  -410.79645     2.237592],[ 0.7476809  -0.6269045   0.14039251 -0.1680892 ]
22970286_1555395451779869.jpg,9700,[ 507.08484  -410.73395     2.235492],[ 0.74448574 -0.6240972   0.15156826 -0.18240264]
22970286_1555395452779869.jpg,4584,[ 508.0136    -410.70834      2.2375033],[ 0.7428865 -0.6215382  0.158575  -0.191478 ]
22970286_1555395453779869.jpg,8267,[ 508.9441    -410.69678      2.2401428],[ 0.7368655  -0.61812305  0.17663169 -0.2091754 ]
22970286_1555395454779869.jpg,5065,[ 509.89233 -410.7176     2.24491],[ 0.73734874 -0.6174289   0.17518176 -0.21073624]
22970286_1555395455779869.jpg,547,[ 510.78845   -410.73764      2.2477472],[ 0.7379637  -0.6177203   0.1743867  -0.20837577]
22970286_1555395456779869.jpg,1860,[ 511.7085    -410.76093      2.2479036],[ 0.7369048  -0.61708194  0.17600958 -0.21260726]
22970286_1555395457779869.jpg,826,[ 512.45575   -410.7764       2.2474213],[ 0.73668903 -0.61708117  0.17597152 -0.2133873 ]
22970286_1555395458779869.jpg,6464,[ 513.2269    -410.7944       2.2529638],[ 0.73727584 -0.61677396  0.1743451  -0.21358354]
22970286_1555395459779869.jpg,6448,[ 513.92535   -410.82556      2.2527595],[ 0.7377837  -0.6149994   0.17901091 -0.21308711]
22970286_1555395460779869.jpg,5375,[ 514.34485   -410.83206      2.2546782],[ 0.73596346 -0.61650455  0.17836544 -0.21555899]
22970286_1555395461779869.jpg,6859,[ 514.5155    -410.83972      2.2556298],[ 0.7375621  -0.6154206   0.17840643 -0.21314488]
22970286_1555395462779869.jpg,6859,[ 514.53516   -410.84482      2.2520213],[ 0.7364255  -0.61596215  0.17823209 -0.21564178]
22970286_1555395463779869.jpg,3552,[ 514.8749   -410.95807     2.260115],[ 0.6638072  -0.5540108   0.32340735 -0.38449934]
22970286_1555395464779869.jpg,4979,[ 515.1807    -411.3912       2.2576213],[-0.51052743  0.42581442 -0.48092008  0.571629  ]
22970286_1555395465779869.jpg,795,[ 515.28265  -411.89172     2.258536],[-0.42344198  0.35594958 -0.534862    0.6386857 ]
22970286_1555395466779869.jpg,5526,[ 515.2838    -412.60928      2.2567415],[-0.37524846  0.3142772  -0.5610741   0.6675435 ]
22970286_1555395467779869.jpg,2996,[ 515.2698    -413.43637      2.2520635],[-0.3697283   0.30773315 -0.56521976  0.67017007]
22970286_1555395468779869.jpg,2714,[ 515.2263    -414.25607      2.2474003],[-0.36559188  0.3022685  -0.5676397   0.6728755 ]
22970286_1555395469779869.jpg,1763,[ 515.1778    -415.18393      2.2413993],[-0.36074838  0.29926485 -0.5696511   0.6751287 ]
22970286_1555395470779869.jpg,4367,[ 515.1159    -416.11148      2.2400262],[-0.35788175  0.2958771  -0.5698854   0.677944  ]
22970286_1555395471779869.jpg,1178,[ 515.0477    -417.026        2.2330697],[-0.3655023   0.2991316  -0.56938744  0.67284936]
22970286_1555395472779869.jpg,3936,[ 515.0126    -417.9447       2.2288084],[-0.37111005  0.3065974  -0.5637818   0.67113745]
22970286_1555395473779869.jpg,6276,[ 514.9844    -418.87057      2.2210567],[-0.37155795  0.30679148 -0.564272    0.6703885 ]
22970286_1555395474779869.jpg,6267,[ 514.95416   -419.79645      2.2151363],[-0.36844438  0.3046973  -0.56515235  0.67231774]
22970286_1555395475779869.jpg,1296,[ 514.8892    -420.725        2.2106247],[-0.35220367  0.29239798 -0.5717023   0.6808909 ]
22970286_1555395476779869.jpg,8792,[ 514.80524  -421.64807     2.205991],[-0.34986934  0.28962827 -0.5733104   0.6819253 ]
22970286_1555395477779869.jpg,5737,[ 514.7225    -422.4382       2.2042563],[-0.3496167   0.28751835 -0.57365906  0.6826541 ]
22970286_1555395478779869.jpg,5737,[ 514.748     -422.51068      2.2074246],[-0.46975276  0.3951277  -0.5057633   0.60614353]
22970286_1555395479779869.jpg,2945,[ 514.9284   -422.78717     2.208328],[ 0.5496574  -0.46289968  0.44601694 -0.53354424]
22970286_1555395480779869.jpg,6794,[ 515.2108    -423.3885       2.2040598],[-0.48188785  0.4063147  -0.4993477   0.59442776]
22970286_1555395481779869.jpg,6450,[ 515.3794    -423.89417      2.2013514],[-0.47608626  0.40270737 -0.5026685   0.5987429 ]
22970286_1555395482779869.jpg,7072,[ 515.5339    -424.5434       2.1989365],[-0.4478798   0.37318036 -0.5238307   0.6210809 ]
22970286_1555395483779869.jpg,4016,[ 515.6571   -425.30307     2.200059],[-0.42131263  0.35213843 -0.5376418   0.6398715 ]
22970286_1555395484779869.jpg,401,[ 515.74396   -426.17407      2.2010632],[-0.4034758   0.3364039  -0.5472966   0.65154135]
22970286_1555395485779869.jpg,2534,[ 515.7781   -427.01056     2.199019],[-0.39252996  0.32618862 -0.5522178   0.65922433]
22970286_1555395486779869.jpg,3301,[ 515.7613   -427.94778     2.197328],[-0.33643964  0.28092945 -0.57651734  0.6895758 ]
22970286_1555395487779869.jpg,3101,[ 515.5681    -428.86288      2.1944754],[-0.31164667  0.2537569  -0.5889203   0.70118237]
22970286_1555395488779869.jpg,1020,[ 515.3777    -429.7666       2.1841025],[-0.31901324  0.259078   -0.5865646   0.69789046]
22970286_1555395489779869.jpg,7512,[ 515.3579    -430.6297       2.1784492],[-0.4103473   0.34052336 -0.5417925   0.6497075 ]
22970286_1555395490779869.jpg,1175,[ 515.41724   -431.4662       2.1755002],[-0.39088714  0.31792495 -0.5547886   0.66207296]
22970286_1555395491779869.jpg,1494,[ 515.318     -431.92935      2.1741831],[-0.23999807  0.193555   -0.6107571   0.72932374]
22970286_1555395492779869.jpg,2643,[ 515.0232    -432.21295      2.1684024],[-0.0152338   0.00183244 -0.645128    0.7639204 ]
22970286_1555395493779869.jpg,5072,[ 514.7465    -432.23956      2.1617577],[ 0.23085105 -0.20277947 -0.6158934   0.72544026]
22970286_1555395494779869.jpg,2953,[ 514.4467   -432.081       2.156172],[ 0.43111524 -0.36468315 -0.5363984   0.6272341 ]
22970286_1555395495779869.jpg,548,[ 514.35236   -431.83737      2.1587927],[ 0.64147544 -0.5371771  -0.35829085  0.41421944]
22970286_1555395496779869.jpg,2556,[ 514.5797   -431.4372      2.166182],[ 0.75559497 -0.6334975  -0.11388756  0.12160109]
22970286_1555395497779869.jpg,2704,[ 515.14667   -430.76358      2.1768396],[ 0.7397165  -0.6177284  -0.16995344  0.20578386]
