ImgName,Cluster_Label,Coordinate,Quaternion
22970285_1555398084779869.jpg,6038,[ 477.1578   -375.88547    -4.791937],[ 0.02715982 -0.02112185 -0.6405239   0.7671671 ]
22970285_1555398085779869.jpg,1294,[ 477.11688   -376.7162      -4.7935915],[ 0.00253759 -0.00470497 -0.64490247  0.76424617]
22970285_1555398086779869.jpg,2523,[ 477.15756  -377.41977    -4.795657],[-0.01988582  0.0131038  -0.64321786  0.76531273]
22970285_1555398087779869.jpg,7896,[ 477.29706  -378.1514     -4.793897],[-0.08757219  0.07328203 -0.6365947   0.7626979 ]
22970285_1555398088779869.jpg,4911,[ 477.50208  -378.99445    -4.792145],[-0.09180398  0.07481395 -0.63729614  0.7614647 ]
22970285_1555398089779869.jpg,2753,[ 477.66574  -379.58743    -4.788223],[-0.09227435  0.07682391 -0.6341368   0.7638416 ]
22970285_1555398090779869.jpg,3298,[ 477.74396  -380.1041     -4.791016],[-0.06538516  0.04813742 -0.6414678   0.76284117]
22970285_1555398091779869.jpg,3298,[ 477.74356  -380.10425    -4.789353],[-0.06283794  0.0472606  -0.6400438   0.76430476]
22970285_1555398092779869.jpg,3298,[ 477.7529    -380.1428      -4.7865157],[-0.06066506  0.04853363 -0.6386919   0.76553047]
22970285_1555398093779869.jpg,2107,[ 477.77548  -380.32016    -4.787489],[-0.06139632  0.04741142 -0.6398992   0.76453364]
22970285_1555398094779869.jpg,2140,[ 477.83014   -380.64685     -4.7907166],[-0.06193938  0.04563371 -0.63988054  0.76461357]
22970285_1555398095779869.jpg,254,[ 477.92     -381.29004    -4.788204],[-0.06333618  0.04575206 -0.6399683   0.76441866]
22970285_1555398096779869.jpg,3778,[ 477.9272   -382.02356    -4.784382],[ 0.05055162 -0.04872075 -0.63975334  0.7653669 ]
22970285_1555398097779869.jpg,33,[ 477.64352   -382.70947     -4.7848363],[ 0.19168468 -0.1651635  -0.6217595   0.7412106 ]
22970285_1555398098779869.jpg,1320,[ 477.20895   -383.43835     -4.7861347],[ 0.20606473 -0.17798084 -0.6190124   0.73667073]
22970285_1555398099779869.jpg,6982,[ 476.7381   -384.25046    -4.790194],[ 0.2006379  -0.17160185 -0.6195966   0.7391869 ]
22970285_1555398100779869.jpg,3375,[ 476.2664    -385.03247     -4.7885103],[ 0.22836143 -0.19398873 -0.6123295   0.7316229 ]
22970285_1555398101779869.jpg,3074,[ 475.65656  -385.70694    -4.788334],[ 0.27969888 -0.23419385 -0.59787947  0.71376604]
22970285_1555398102779869.jpg,9096,[ 475.0338   -386.4025     -4.789677],[ 0.27594778 -0.2326395  -0.59785753  0.71575   ]
22970285_1555398103779869.jpg,7129,[ 474.38962   -387.03998     -4.7884016],[ 0.31329447 -0.2621198  -0.58607703  0.69975245]
22970285_1555398104779869.jpg,1288,[ 473.8584   -387.5054     -4.792574],[ 0.30895177 -0.26407757 -0.58772415  0.6995657 ]
22970285_1555398105779869.jpg,5975,[ 473.6229  -387.74625   -4.78876],[ 0.31106427 -0.26134038 -0.58617175  0.70095855]
22970285_1555398106779869.jpg,2774,[ 473.00137   -388.32675     -4.7921834],[ 0.30558386 -0.26057267 -0.59098667  0.6996107 ]
22970285_1555398107779869.jpg,3331,[ 472.53778   -388.8221      -4.7954063],[ 0.22203107 -0.19687536 -0.6134844   0.7318328 ]
22970285_1555398108779869.jpg,2512,[ 472.24493   -389.62598     -4.7925506],[ 0.10042013 -0.08543288 -0.6352866   0.7609388 ]
22970285_1555398109779869.jpg,445,[ 472.1066   -390.18478    -4.791841],[ 0.09548944 -0.08234662 -0.63575613  0.76152146]
22970285_1555398110779869.jpg,1271,[ 471.9248   -390.89862    -4.793351],[ 0.09666799 -0.08135618 -0.63616544  0.7611373 ]
22970285_1555398111779869.jpg,2423,[ 471.69424   -391.78406     -4.7938623],[ 0.09270245 -0.08289021 -0.637124    0.76066315]
22970285_1555398112779869.jpg,7983,[ 471.49304  -392.65347    -4.791406],[ 0.08531956 -0.07622434 -0.63840884  0.7611469 ]
22970285_1555398113779869.jpg,2575,[ 471.3578    -393.49335     -4.7937818],[ 0.04947595 -0.05019601 -0.6427344   0.7628401 ]
22970285_1555398114779869.jpg,4250,[ 471.3344   -394.276      -4.796446],[ 0.01321772 -0.01881256 -0.6431166   0.765423  ]
22970285_1555398115779869.jpg,7910,[ 471.30014   -395.21228     -4.7979608],[ 0.01035103 -0.01849673 -0.6427424   0.7657891 ]
22970285_1555398116779869.jpg,6914,[ 471.27942  -395.69754    -4.801011],[ 0.00949457 -0.01682124 -0.64490026  0.7640226 ]
22970285_1555398117779869.jpg,8002,[ 471.27026   -396.2331      -4.8010807],[ 0.01075262 -0.01596576 -0.64293796  0.7656763 ]
22970285_1555398118779869.jpg,5321,[ 471.2352   -397.13623    -4.801958],[ 0.01243    -0.01617415 -0.6422839   0.7661953 ]
22970285_1555398119779869.jpg,2642,[ 471.2065    -397.9088      -4.8048706],[ 0.00997654 -0.01532355 -0.6430621   0.76559573]
22970285_1555398120779869.jpg,4010,[ 471.20132   -398.28735     -4.8036532],[ 0.01323123 -0.01351421 -0.6414443   0.7669364 ]
22970285_1555398121779869.jpg,1577,[ 471.17203   -399.01755     -4.8073044],[ 0.02279656 -0.02420563 -0.6450824   0.7633892 ]
22970285_1555398122779869.jpg,8340,[ 471.04672   -399.58783     -4.8087273],[ 0.11982329 -0.10376774 -0.6365926   0.7547347 ]
22970285_1555398123779869.jpg,2306,[ 470.76807   -400.039       -4.8115106],[ 0.20617536 -0.174957   -0.61921436  0.73719424]
22970285_1555398124779869.jpg,857,[ 470.2568    -400.66138     -4.8171287],[ 0.29502812 -0.24779102 -0.5954224   0.7050037 ]
22970285_1555398125779869.jpg,7952,[ 469.5621    -401.1962      -4.8199806],[ 0.41987738 -0.35124528 -0.53937894  0.63984376]
22970285_1555398126779869.jpg,4216,[ 468.6723   -401.32275    -4.824004],[ 0.50995785 -0.42452136 -0.48149434  0.57261485]
22970285_1555398127779869.jpg,992,[ 467.77643  -401.51108    -4.827931],[ 0.42976138 -0.3623953  -0.5319995   0.63320714]
22970285_1555398128779869.jpg,8226,[ 466.9722   -401.9675     -4.831982],[ 0.3880942  -0.32795358 -0.5548632   0.6587535 ]
22970285_1555398129779869.jpg,683,[ 466.17474  -402.41626    -4.836107],[ 0.38543814 -0.32593283 -0.55561435  0.6606799 ]
22970285_1555398130779869.jpg,7052,[ 465.36697  -402.8837     -4.838447],[ 0.38527116 -0.3220267  -0.55612373  0.66226226]
22970285_1555398131779869.jpg,3963,[ 464.6026    -403.3881      -4.8408256],[ 0.32293117 -0.27328506 -0.5816082   0.6948112 ]
22970285_1555398132779869.jpg,1761,[ 464.0475   -404.1229     -4.847521],[ 0.2416332  -0.2029101  -0.6108288   0.72617424]
22970285_1555398133779869.jpg,7054,[ 463.51364   -404.88376     -4.8455925],[ 0.19806145 -0.17103647 -0.6204874   0.73926556]
22970285_1555398134779869.jpg,2698,[ 463.25333   -405.76587     -4.8481817],[ 0.10436381 -0.09244227 -0.63550454  0.7594054 ]
22970285_1555398135779869.jpg,3565,[ 463.0062   -406.65652    -4.846445],[ 0.10169212 -0.08985778 -0.6360848   0.7595923 ]
22970285_1555398136779869.jpg,6269,[ 462.77826   -407.54764     -4.8467145],[ 0.09707228 -0.08427282 -0.6374662   0.7596788 ]
22970285_1555398137779869.jpg,4834,[ 462.67285  -408.3957     -4.847257],[-2.4056062e-05 -2.9282924e-03 -6.4381206e-01  7.6517802e-01]
22970285_1555398138779869.jpg,4855,[ 462.6729   -408.61966    -4.846146],[-0.00131387 -0.00397921 -0.6433254   0.7655814 ]
22970285_1555398139779869.jpg,5793,[ 462.67728   -408.78775     -4.8466005],[-7.1905926e-04 -2.4047382e-03 -6.4259982e-01  7.6619786e-01]
22970285_1555398140779869.jpg,5793,[ 462.67728  -408.79443    -4.846119],[-6.8350136e-04 -2.8950721e-03 -6.4252102e-01  7.6626229e-01]
22970285_1555398141779869.jpg,5793,[ 462.67532  -408.79727    -4.845916],[ 6.0346164e-04 -3.8898345e-03 -6.4257860e-01  7.6620966e-01]
22970285_1555398142779869.jpg,5793,[ 462.67703  -408.79526    -4.846265],[-4.0857494e-04 -3.1515807e-03 -6.4251810e-01  7.6626390e-01]
22970285_1555398143779869.jpg,5793,[ 462.6753    -408.86865     -4.8458505],[ 0.00078121 -0.00355175 -0.6422842   0.766458  ]
22970285_1555398144779869.jpg,640,[ 462.6949    -408.96082     -4.8459983],[-0.03450369  0.02605248 -0.6418204   0.76563525]
22970285_1555398145779869.jpg,640,[ 462.69135  -408.97086    -4.846517],[-0.03061938  0.02288306 -0.6417013   0.7660015 ]
22970285_1555398146779869.jpg,640,[ 462.69305  -409.01804    -4.845933],[-0.02303821  0.01777154 -0.6408614   0.767105  ]
22970285_1555398147779869.jpg,1386,[ 462.73325   -409.61612     -4.8471622],[-0.02877287  0.01941737 -0.6444672   0.7638437 ]
22970285_1555398148779869.jpg,8502,[ 462.7597   -409.97162    -4.847402],[-0.02216671  0.015682   -0.64161164  0.76654893]
22970285_1555398149779869.jpg,5853,[ 462.67493   -410.49832     -4.8484826],[ 0.08050352 -0.06964909 -0.63856024  0.7621739 ]
22970285_1555398150779869.jpg,2759,[ 462.50284  -411.28995    -4.851968],[ 0.08202855 -0.0709253  -0.63966227  0.7609685 ]
22970285_1555398151779869.jpg,1442,[ 462.32776   -412.1415      -4.8570333],[ 0.08006705 -0.06887732 -0.6403175   0.7608145 ]
22970285_1555398152779869.jpg,3520,[ 462.15854   -412.9782      -4.8597507],[ 0.07013028 -0.06237335 -0.64033484  0.7623402 ]
22970285_1555398153779869.jpg,1306,[ 462.16803   -413.6251      -4.8645782],[-0.01948128  0.01101937 -0.6445404   0.76424253]
22970285_1555398154779869.jpg,2293,[ 462.18802  -414.01065    -4.859317],[-0.017891    0.01218867 -0.6429865   0.7655715 ]
22970285_1555398155779869.jpg,2293,[ 462.18774  -414.02002    -4.859341],[-0.01884949  0.01399165 -0.64211017  0.7662529 ]
22970285_1555398156779869.jpg,2293,[ 462.2029  -414.02344   -4.86042],[-0.05173976  0.04126364 -0.64093435  0.7647375 ]
22970285_1555398157779869.jpg,2293,[ 462.2039   -414.03027    -4.859408],[-0.05582939  0.04502149 -0.6406633   0.7644649 ]
22970285_1555398158779869.jpg,2293,[ 462.2048  -414.04163   -4.85884],[-0.05537975  0.04494458 -0.64058834  0.76456505]
22970285_1555398159779869.jpg,2293,[ 462.21194   -414.08777     -4.8568473],[-0.07019045  0.05760763 -0.6391516   0.7637015 ]
22970285_1555398160779869.jpg,752,[ 462.37857   -414.47955     -4.8632193],[-0.15709333  0.12832083 -0.63141364  0.7484466 ]
22970285_1555398161779869.jpg,8837,[ 462.6742    -414.9301      -4.8609304],[-0.2453009   0.1982407  -0.61244136  0.7248749 ]
22970285_1555398162779869.jpg,4689,[ 462.84424   -415.2672      -4.8591037],[-0.17878479  0.14478934 -0.6235167   0.74719405]
22970285_1555398163779869.jpg,148,[ 463.21054  -415.9343     -4.864856],[-0.1896805   0.15525724 -0.62477267  0.74133366]
22970285_1555398164779869.jpg,5967,[ 463.55078   -416.54382     -4.8655386],[-0.188929    0.15544248 -0.6223693   0.7435052 ]
22970285_1555398165779869.jpg,1431,[ 463.94592  -417.28323    -4.865596],[-0.18816036  0.15470035 -0.62267864  0.74359584]
22970285_1555398166779869.jpg,2102,[ 464.3982    -418.09143     -4.8645396],[-0.20949012  0.17073448 -0.6188034   0.7375947 ]
22970285_1555398167779869.jpg,3999,[ 465.00925  -418.72644    -4.862198],[-0.2281785   0.19102764 -0.6111014   0.73348355]
22970285_1555398168779869.jpg,3139,[ 465.1377   -419.58435    -4.863768],[-0.02385272  0.01699476 -0.64182115  0.7662949 ]
22970285_1555398169779869.jpg,3457,[ 465.19153   -420.49594     -4.8636494],[-0.02110226  0.01406603 -0.6427003   0.76569784]
22970285_1555398170779869.jpg,7594,[ 465.19913   -421.37137     -4.8708196],[-2.8418452e-03 -3.7445128e-04 -6.4426684e-01  7.6479542e-01]
22970285_1555398171779869.jpg,4874,[ 465.05643  -422.2729     -4.869301],[ 0.14025882 -0.11798146 -0.6326729   0.752418  ]
22970285_1555398172779869.jpg,3982,[ 464.5065    -423.00882     -4.8697395],[ 0.26181573 -0.21816866 -0.6035079   0.7208559 ]
22970285_1555398173779869.jpg,4970,[ 464.24838   -423.85468     -4.8652167],[ 0.0442225  -0.03493443 -0.6413796   0.7651511 ]
22970285_1555398174779869.jpg,2876,[ 464.1776   -424.54572    -4.864148],[ 0.04562561 -0.03349615 -0.6416303   0.7649228 ]
22970285_1555398175779869.jpg,1833,[ 464.12067  -425.0845     -4.867849],[ 0.04227757 -0.03214085 -0.6439057   0.7632595 ]
22970285_1555398176779869.jpg,1833,[ 464.11688   -425.1476      -4.8661475],[ 0.04197896 -0.03100871 -0.6427564   0.7642908 ]
22970285_1555398177779869.jpg,1833,[ 464.11856  -425.1554     -4.865424],[ 0.04329873 -0.03226202 -0.643231    0.7637659 ]
22970285_1555398178779869.jpg,1833,[ 464.11923   -425.1375      -4.8664193],[ 0.04103889 -0.03033552 -0.6427492   0.764375  ]
22970285_1555398179779869.jpg,1833,[ 464.1119   -425.13867    -4.866466],[ 0.04332401 -0.03216366 -0.6426364   0.7642689 ]
22970285_1555398180779869.jpg,1833,[ 464.114     -425.14636     -4.8664045],[ 0.04279619 -0.03176356 -0.6425071   0.7644241 ]
22970285_1555398181779869.jpg,1833,[ 464.1203   -425.14755    -4.866134],[ 0.04207725 -0.03147912 -0.6429011   0.7641444 ]
22970285_1555398182779869.jpg,1833,[ 464.12225  -425.15445    -4.865919],[ 0.04264623 -0.03174442 -0.64284056  0.7641528 ]
22970285_1555398183779869.jpg,1833,[ 464.11798   -425.13715     -4.8662024],[ 0.04222754 -0.03147867 -0.6426845   0.76431835]
22970285_1555398184779869.jpg,1833,[ 464.11725  -425.14166    -4.866599],[ 0.04195306 -0.03098735 -0.64259535  0.76442856]
22970285_1555398185779869.jpg,1833,[ 464.11584  -425.14368    -4.866344],[ 0.04249317 -0.0313397  -0.6425835   0.7643943 ]
22970285_1555398186779869.jpg,1833,[ 464.11728  -425.14548    -4.866372],[ 0.04223981 -0.03130886 -0.64264876  0.7643547 ]
22970285_1555398187779869.jpg,1833,[ 464.11746  -425.14462    -4.866446],[ 0.04187782 -0.03111796 -0.6427926   0.7642615 ]
22970285_1555398188779869.jpg,1833,[ 464.11392  -425.1472     -4.865475],[ 0.04141792 -0.03116367 -0.6429094   0.7641864 ]
22970285_1555398189779869.jpg,1833,[ 464.11566   -425.1445      -4.8667884],[ 0.04205647 -0.03126011 -0.64261127  0.76439834]
22970285_1555398190779869.jpg,2890,[ 464.09726 -425.27338   -4.86663],[ 0.04773528 -0.03685664 -0.6429832   0.7635022 ]
22970285_1555398191779869.jpg,2890,[ 464.05646   -425.40625     -4.8652277],[ 0.1165494  -0.08986459 -0.6347158   0.7586016 ]
22970285_1555398192779869.jpg,939,[ 463.98608  -425.58826    -4.864475],[ 0.12534778 -0.10534324 -0.6338276   0.75594527]
22970285_1555398193779869.jpg,5778,[ 463.75806   -425.955       -4.8711367],[ 0.22842918 -0.19844893 -0.6139106   0.729076  ]
22970285_1555398194779869.jpg,6155,[ 463.5128  -426.13794   -4.87138],[ 0.352223  -0.3025995 -0.5699607  0.677877 ]
22970285_1555398195779869.jpg,6155,[ 463.50412   -426.1458      -4.8709817],[ 0.35849202 -0.30645543 -0.56667423  0.67561   ]
22970285_1555398196779869.jpg,6155,[ 463.5032    -426.1473      -4.8700066],[ 0.35882765 -0.30665046 -0.56678545  0.67524993]
22970285_1555398197779869.jpg,6155,[ 463.50546  -426.1489     -4.870619],[ 0.35900313 -0.30676812 -0.5665762   0.67527884]
22970285_1555398198779869.jpg,6155,[ 463.50537  -426.14066    -4.870315],[ 0.3587736  -0.30661473 -0.5667142   0.67535466]
22970285_1555398199779869.jpg,6155,[ 463.50146  -426.14648    -4.870896],[ 0.35880437 -0.30666408 -0.5666189   0.67539585]
22970285_1555398200779869.jpg,6155,[ 463.4879    -426.15527     -4.8708973],[ 0.36359006 -0.3093912  -0.56427324  0.67355406]
22970285_1555398201779869.jpg,2149,[ 463.29984  -426.26636    -4.871079],[ 0.37685665 -0.32035044 -0.55834174  0.6660399 ]
22970285_1555398202779869.jpg,2149,[ 463.24048  -426.28       -4.872256],[ 0.4258544  -0.36087397 -0.5331832   0.63571507]
22970285_1555398203779869.jpg,721,[ 463.086    -426.26694    -4.870778],[ 0.5345505  -0.45073283 -0.45966074  0.547547  ]
22970285_1555398204779869.jpg,6066,[ 463.00473 -426.18924   -4.87176],[ 0.6520026  -0.54645103 -0.33889735  0.40178666]
22970285_1555398205779869.jpg,5150,[ 462.93857   -426.01492     -4.8744783],[ 0.7530567  -0.63122916 -0.11990687  0.14169571]
22970285_1555398206779869.jpg,965,[ 463.0311   -425.82565    -4.874178],[ 0.7551305  -0.63337475  0.10935266 -0.12905918]
22970285_1555398207779869.jpg,965,[ 463.059     -425.77        -4.8744836],[ 0.7465236  -0.62566847  0.14612171 -0.17288676]
22970285_1555398208779869.jpg,965,[ 463.05334  -425.7685     -4.874295],[ 0.746722   -0.62568414  0.14572987 -0.17230317]
22970285_1555398209779869.jpg,965,[ 463.06067  -425.77353    -4.875181],[ 0.74657196 -0.62582916  0.1458682  -0.17230964]
22970285_1555398210779869.jpg,965,[ 463.0538    -425.77542     -4.8750954],[ 0.7465874  -0.6258418   0.14578873 -0.17226441]
22970285_1555398211779869.jpg,965,[ 463.06027   -425.7787      -4.8748913],[ 0.74633986 -0.625924    0.14605607 -0.17281096]
22970285_1555398212779869.jpg,965,[ 463.053    -425.77707    -4.874825],[ 0.7463807  -0.62576973  0.14637354 -0.17292471]
22970285_1555398213779869.jpg,965,[ 463.06406  -425.77423    -4.874409],[ 0.7468823  -0.6260566   0.14464653 -0.17116457]
22970285_1555398214779869.jpg,965,[ 463.05807   -425.77463     -4.8749256],[ 0.746406   -0.6257609   0.14636627 -0.17285338]
22970285_1555398215779869.jpg,965,[ 463.0579    -425.77365     -4.8745213],[ 0.74650174 -0.6256605   0.14626153 -0.17289196]
22970285_1555398216779869.jpg,965,[ 463.05905  -425.7753     -4.874891],[ 0.7463379  -0.6256613   0.14670172 -0.1732231 ]
22970285_1555398217779869.jpg,965,[ 463.05838  -425.7723     -4.875116],[ 0.7464545  -0.6257504   0.14627686 -0.1727576 ]
22970285_1555398218779869.jpg,965,[ 463.0561    -425.7717      -4.8749113],[ 0.74668366 -0.6257051   0.14588553 -0.17226158]
22970285_1555398219779869.jpg,965,[ 463.0549   -425.76974    -4.874911],[ 0.74660105 -0.6256143   0.14618483 -0.17269519]
22970285_1555398220779869.jpg,965,[ 463.06015 -425.77188   -4.87468],[ 0.74656653 -0.62555414  0.14634065 -0.17293012]
22970285_1555398221779869.jpg,965,[ 463.05997   -425.7651      -4.8748155],[ 0.74571526 -0.624988    0.14916646 -0.1762048 ]
22970285_1555398222779869.jpg,1206,[ 463.12488  -425.6641     -4.874194],[ 0.73929816 -0.6188089   0.17011045 -0.20390241]
22970285_1555398223779869.jpg,4156,[ 463.28036  -425.42767    -4.874621],[ 0.73731136 -0.61652344  0.17614886 -0.21270248]
22970285_1555398224779869.jpg,3140,[ 463.54166   -424.9933      -4.8735814],[ 0.73654383 -0.6159102   0.17844182 -0.2152123 ]
22970285_1555398225779869.jpg,8503,[ 463.8329    -424.52835     -4.8695984],[ 0.736386   -0.61332387  0.17869166 -0.22279757]
22970285_1555398226779869.jpg,601,[ 464.2059   -424.0437     -4.869462],[ 0.7183514  -0.6051711   0.22326002 -0.26056513]
22970285_1555398227779869.jpg,5282,[ 464.59055   -423.5791      -4.8723903],[ 0.71712214 -0.60470754  0.22279185 -0.26538357]
22970285_1555398228779869.jpg,5758,[ 464.93872  -423.03976    -4.875847],[ 0.7475678  -0.6308259   0.13519144 -0.15787478]
22970285_1555398229779869.jpg,2057,[ 465.02905   -422.4725      -4.8746424],[ 0.7639282  -0.64016235  0.05258883 -0.06197005]
22970285_1555398230779869.jpg,7955,[ 465.0831    -422.11612     -4.8733644],[ 0.764176   -0.63997173  0.05143775 -0.06184982]
22970285_1555398231779869.jpg,4523,[ 465.16336  -421.59952    -4.870791],[ 0.76489663 -0.6390716   0.05084356 -0.06273482]
22970285_1555398232779869.jpg,483,[ 465.217     -421.1681      -4.8663006],[ 0.7670303  -0.6395826   0.03219825 -0.03952163]
22970285_1555398233779869.jpg,2164,[ 465.17175   -420.83554     -4.8651447],[ 0.765844   -0.6401938  -0.03911767  0.04587706]
22970285_1555398234779869.jpg,51,[ 465.27298   -420.85806     -4.8655787],[ 0.72077584 -0.600136    0.22280227 -0.26585346]
22970285_1555398235779869.jpg,4527,[ 465.60187   -420.92804     -4.8686967],[-0.48561502  0.403235   -0.5001975   0.59277487]
22970285_1555398236779869.jpg,4527,[ 465.61996   -421.0022      -4.8645473],[-0.3379569   0.2804744  -0.57857215  0.68729436]
22970285_1555398237779869.jpg,4527,[ 465.62985  -420.9766     -4.866427],[-0.45176786  0.3749107  -0.52154803  0.61914086]
22970285_1555398238779869.jpg,4527,[ 465.67715  -420.9293     -4.865457],[-0.53758574  0.44598237 -0.45978284  0.54836214]
22970285_1555398239779869.jpg,474,[ 466.2808    -420.92163     -4.8611417],[ 0.5490309  -0.45438197  0.45076132 -0.5375093 ]
22970285_1555398240779869.jpg,2854,[ 466.90277  -420.86697    -4.861146],[ 0.5496083  -0.456404    0.44986436 -0.53595537]
22970285_1555398241779869.jpg,1572,[ 467.6409    -420.87415     -4.8571672],[ 0.5523645  -0.458958    0.44784272 -0.5326236 ]
22970285_1555398242779869.jpg,484,[ 468.35233  -420.8418     -4.856192],[ 0.55313593 -0.46070266  0.44865897 -0.5296214 ]
22970285_1555398243779869.jpg,2023,[ 468.57666   -420.8279      -4.8562403],[ 0.55453044 -0.46014756  0.44512826 -0.53162116]
22970285_1555398244779869.jpg,4724,[ 469.24252   -420.79416     -4.8565464],[ 0.5540959  -0.46283364  0.44704753 -0.52812046]
22970285_1555398245779869.jpg,6804,[ 470.15726   -420.74722     -4.8548217],[ 0.5562634  -0.46461457  0.44377774 -0.52703476]
22970285_1555398246779869.jpg,1131,[ 470.9963   -420.69666    -4.853598],[ 0.5563477 -0.463689   0.4426749 -0.5286858]
22970285_1555398247779869.jpg,2068,[ 471.85202   -420.71124     -4.8499575],[-0.5307698   0.44258842 -0.4638041   0.5543326 ]
22970285_1555398248779869.jpg,1781,[ 472.66553   -420.72934     -4.8488946],[-0.53099525  0.44508162 -0.46447814  0.55154914]
22970285_1555398249779869.jpg,2569,[ 473.05438  -420.7541     -4.850041],[-0.5310516   0.44491702 -0.46640056  0.5500033 ]
22970285_1555398250779869.jpg,1191,[ 473.48325   -420.7555      -4.8465185],[-0.53128046  0.44449133 -0.46414298  0.5520325 ]
22970285_1555398251779869.jpg,848,[ 473.84634  -420.768      -4.845249],[-0.5305829   0.44332373 -0.4661322   0.55196613]
22970285_1555398252779869.jpg,927,[ 474.22934   -420.78952     -4.8456163],[-0.53018695  0.44241714 -0.46380764  0.5550237 ]
22970285_1555398253779869.jpg,477,[ 474.51068   -420.80048     -4.8452935],[-0.53034604  0.44138488 -0.4653594   0.55439436]
22970285_1555398254779869.jpg,5305,[ 474.7777  -420.81244   -4.84788],[-0.5266984   0.4402314  -0.46682188  0.5575504 ]
22970285_1555398255779869.jpg,2087,[ 474.886     -420.80133     -4.8476276],[ 0.5451451  -0.45537576  0.45212138 -0.5394775 ]
22970285_1555398256779869.jpg,2087,[ 474.92905  -420.7969     -4.846398],[-0.5364498   0.44976738 -0.45867205  0.54731244]
22970285_1555398257779869.jpg,2087,[ 474.94388  -420.80038    -4.846445],[-0.5373002   0.45017505 -0.4578017   0.54687154]
22970285_1555398258779869.jpg,2087,[ 474.98337  -420.8135     -4.848379],[-0.53229225  0.44656792 -0.4617884   0.5513561 ]
22970285_1555398259779869.jpg,2087,[ 474.9731  -420.80292   -4.84699],[-0.5329757   0.4470679  -0.46069074  0.5512089 ]
22970285_1555398260779869.jpg,2087,[ 474.99234  -420.79495    -4.846029],[-0.5328078   0.44638243 -0.46117938  0.551518  ]
22970285_1555398261779869.jpg,2087,[ 474.97937  -420.80078    -4.847695],[-0.5333448   0.44742996 -0.460399    0.5508017 ]
22970285_1555398262779869.jpg,2087,[ 474.97946  -420.81174    -4.846878],[-0.53271806  0.4475708  -0.46111837  0.550692  ]
22970285_1555398263779869.jpg,1509,[ 475.17868  -420.76877    -4.844806],[ 0.5758348  -0.48110992  0.42637572 -0.50512505]
22970285_1555398264779869.jpg,2914,[ 475.416     -420.51913     -4.8416533],[ 0.73003334 -0.61209226  0.19733557 -0.23119923]
22970285_1555398265779869.jpg,1149,[ 475.56097   -420.191       -4.8429866],[ 0.75024086 -0.6288905   0.1309093  -0.15651879]
22970285_1555398266779869.jpg,7161,[ 475.6117    -419.66434     -4.8396697],[ 0.76748115 -0.6409592  -0.0061316   0.0103166 ]
22970285_1555398267779869.jpg,4972,[ 475.45108  -419.18597    -4.833154],[ 0.7532085  -0.6269406  -0.12629858  0.15385392]
22970285_1555398268779869.jpg,482,[ 475.06015   -418.55402     -4.8327622],[ 0.73590463 -0.61634254 -0.18055578  0.21439642]
22970285_1555398269779869.jpg,2972,[ 474.63757  -417.91183    -4.836024],[ 0.73474187 -0.61577326 -0.18273012  0.2181454 ]
22970285_1555398270779869.jpg,4643,[ 474.27606  -417.32162    -4.838185],[ 0.7441633 -0.6247524 -0.1539962  0.1794174]
22970285_1555398271779869.jpg,7959,[ 474.0841   -416.68826    -4.836327],[ 0.7616807  -0.6373031  -0.07891893  0.08636552]
22970285_1555398272779869.jpg,4331,[ 474.0492    -415.8717      -4.8388886],[ 0.76657534 -0.64140224  0.01795533 -0.02535823]
22970285_1555398273779869.jpg,4817,[ 474.0982   -415.15048    -4.835388],[ 0.76599544 -0.6418485   0.02191469 -0.02830479]
22970285_1555398274779869.jpg,6624,[ 474.15695  -414.39822    -4.831122],[ 0.76698464 -0.6404475   0.02601296 -0.02974748]
22970285_1555398275779869.jpg,6602,[ 474.1731   -413.81674    -4.828082],[ 7.6770765e-01 -6.4078408e-01  7.2609633e-04 -4.4986084e-03]
22970285_1555398276779869.jpg,3309,[ 474.11786  -413.10498    -4.828506],[ 0.76681185 -0.6409637  -0.0218098   0.02625813]
22970285_1555398277779869.jpg,945,[ 474.0439    -412.1735      -4.8286595],[ 0.7662059  -0.64147544 -0.02332468  0.02989512]
22970285_1555398278779869.jpg,5089,[ 473.97348  -411.24356    -4.822704],[ 0.7665115  -0.64150226 -0.0194525   0.02359189]
22970285_1555398279779869.jpg,6447,[ 473.91837 -410.44916   -4.81996],[ 0.7670538  -0.6407858  -0.02069678  0.02436523]
22970285_1555398280779869.jpg,2650,[ 473.86615  -409.53967    -4.817843],[ 0.7671119  -0.6414811  -0.00483657  0.00423722]
22970285_1555398281779869.jpg,2808,[ 473.89102   -408.619       -4.8206067],[ 0.7646358  -0.6442075   0.01095373 -0.01445227]
22970285_1555398282779869.jpg,2672,[ 473.91476  -407.73633    -4.818561],[ 0.76734924 -0.6410813   0.00867888 -0.01070509]
22970285_1555398283779869.jpg,6701,[ 473.93332   -406.9208      -4.8168406],[ 0.76912594 -0.638959    0.00647386 -0.0116106 ]
22970285_1555398284779869.jpg,1326,[ 473.95337   -406.15558     -4.8174586],[ 0.76640266 -0.64217657  0.00858856 -0.01274751]
22970285_1555398285779869.jpg,3273,[ 473.9598    -405.54645     -4.8145056],[ 0.7680056  -0.64019793  0.00896843 -0.01528202]
22970285_1555398286779869.jpg,4731,[ 473.83072  -404.6662     -4.815006],[ 0.762415   -0.64013636 -0.06168605  0.07171952]
